title,,brand,price,categories
"MEISHANG Cotton Sheets Queen Size - 100% Cotton 600 Thread Count Sheets, Soft Breathable Cooling Sateen Egyptian Cotton Bed Sheets with Deep Pocket, 4 Pieces Set White",,MEISHANG,46.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"100% Egyptian Cotton Percale Sheets Queen Size - Genuine Luxurious 400 Thread Count - Naturally Crisp, Breathable, Skin-Friendly & Cooling - Softer After Each Wash - Oeko-TEX Certified Giza",,Sweave,89.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Flat Sheets""]"
"Poly Voyager 4310 UC Wireless Headset (Plantronics) - Single-Ear Bluetooth Headset w/Noise-Canceling Mic - Connect PC/Mac/Mobile via Bluetooth - Works w/Teams, Zoom, & More - Amazon Exclusive",,Poly,114.99,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Audio & Video Accessories"",""Computer Headsets""]"
"California Design Den 500 Thread Count 100% Cotton Sheets, Queen Size Sheet Set, Cooling Deep Pocket Bed Sheets with Fitted Elastic Sheet, Extra Soft Luxury Hotel Quality - White Sheets",,California Design Den,57.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"THREAD SPREAD 100% Cotton Sheets for Queen Size Bed - 400 Thread Count 4 PC Queen White Cotton Sheets, Deep Pocket Queen Sheet Set, Cooling Sheets Queen Size for Hot Sleepers, Soft, Breathable Sheets",,THREAD SPREAD,39.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Bedsure Cotton Percale Queen Sheet Set - 100% Cotton Bed Set for Queen Size Bed, Breathable & Crirsp Soft White Sheets, Deep Pocket Up to 16 Inches, Bedding Bedsheets & Pillowcases",,Bedsure,32.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Top Split Cal-King Sheets Sets for Adjustable beds, Sheets for Sleep Number Bed Split Cal-King deep Pocket, 32"" Split Top Sheets 400 TC 100% Cotton, Flex Top Sheets, Dark Grey Solid",,NON Sticky cotton,83.94,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"RedThunder 60% Mini Gaming Keyboard and Mouse Combo, Lightweight, Ultra-Compact 61 Keys RGB Backlit,7200 DPI Honeycomb Optical Mouse, Wired Gaming Set for PC MAC PS5 Xbox Gamer(White)",,RedThunder,37.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Redragon K552 Mechanical Gaming Keyboard, LED Gaming Keyboard with Red Switches, 87 Full Anti-ghosting Keys, Unique Metal Rim for Windows Gaming PC - Black",,Redragon,32.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
Razer DeathStalker V2 Pro TKL Wireless Gaming Keyboard: Low Profile Optical Switches Linear Red - HyperSpeed Wireless & Bluetooth - Chroma RGB - Up to 200 Hr Battery - Snap Tap,,Razer,129.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
Controller Mobile Phone Holder/Cellphone Mount/Clip Compatible with Microsoft Xbox/Xbox One/Xbox Series X/S/Xbox Elite 1 /Series 2 /Steelseries Nimbus Controllers（not Controller,,WEPIGEEK,11.99,"[""Cell Phones & Accessories"",""Accessories"",""Gaming Accessories""]"
"Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED Wireless Gaming Mouse, 8K Polling, Lightweight, LIGHTFORCE Hybrid Switches, HERO 2 Sensor, 888 IPS, 44,000 DPI, 5 Programmable Buttons,USB-C Charging, PC & Mac",,Logitech G,138.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
Razer BlackWidow V4 75% Mechanical Gaming Keyboard: Hot Swappable Design - Compact & Durable - Orange Tactile Switches - Chroma RGB - Roller & Media Keys - Wrist Rest - Snap Tap - Black,,Razer,187.42,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
Razer BlackWidow V3 TKL Mechanical Gaming Keyboard: Yellow Mechanical Switches Linear & Silent - Chroma RGB - Compact Form Factor - Programmable Macros - Snap Tap,,Razer,78.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Fabdreams 100% Organic Cotton Queen Sheet Set | 400 Thread Count | Luxury Hotel Collection |GOTS Certified Premium Long Staple Cotton|Elasticised 17"" Deep Pockets|Smoother Than Egyptian Cotton|Ivory",,Fabdreams,106.49,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
Razer BlackShark V2 Pro Wireless Gaming Headset 2023 Edition: Detachable Mic - Pro-Tuned FPS Profiles - 50mm Drivers - Noise-Isolating Earcups w/Ultra-Soft Memory Foam - 70 Hr Battery Life - Black,,Razer,169.99,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"ASUS ROG Falchion RX Low Profile 65% Wireless Gaming Keyboard with ROG RX Red Low-Profile switches, tri-Mode Connection with ROG SpeedNova, Silicone dampening Foam, Touch Panel, and MacOS Support.",,ASUS,139.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"LANE LINEN 450 TC Queen Sheet Set - 100% Cotton, Cooling, Soft & Breathable Queen Size Bed Sheets - Deep Pocket - White",,LANE LINEN,44.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"California Design Den Certified 100% Egyptian Cotton Bed Sheets Full, Deep Pocket Full Size Sheets Set, Sateen Cooling Sheets for Hot Sleepers, White Cotton Sheets Full",,California Design Den,69.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Threadmill Luxury 100% Supima Cotton Sheets, Premium 1200 Thread Count Cotton Sheets for Queen Size Bed, 4 Pc Ivory Bed Sheets Queen Set, 5-Star Hotel Quality Elasticized Deep Pocket Bed Sheets Set",,Threadmill,169.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Gifts for Men Him, Cell Phone Stand with Bluetooth Speaker&Led Color Changing Light, Unique Gifts for Women Dad Her Husband, Birthday Gifts for Men",,ASEAT,27.99,"[""Electronics"",""Portable Audio & Video"",""Portable Speakers & Docks"",""Portable Bluetooth Speakers""]"
"CORSAIR VOID RGB ELITE Wireless Gaming Headset – 7.1 Surround Sound – Omni-Directional Microphone – Microfiber Mesh Earpads – Up to 40ft Range – iCUE Compatible – PC, Mac, PS5, PS4 – Carbon",,Corsair,69.99,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"Little Tikes Story Dream Machine Sesame Street Elmo & Friends Story Collection, Storytime, Books, Audio Play Character, Toy Gift for Toddlers and Kids Girls Boys Ages 3+ Years",,MGA Entertainment,14.82,"[""Toys & Games"",""Kids' Electronics"",""Storytelling Toys""]"
"MAXYOYO Giant Bean Bag Chair, Oversized Bean Bag Couch for Adults and Kids, Faux Fur Shell-Shaped Large Bean Bag Chair with Filler, Stuffed Big Accent Sofa Chair Floor Sofa for Gaming, Dark Grey",,MAXYOYO,189.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Bean Bags, Covers & Refills"",""Bean Bags""]"
"Pepto Bismol Liquicaps, Upset Stomach Relief, Bismuth Subsalicylate, Multi-Symptom Relief of Gas, Nausea, Heartburn, Indigestion, Upset Stomach, Diarrhea, 48 Liquicaps",,Pepto Bismol,19.89,"[""Health & Household"",""Health Care"",""Over-the-Counter Medication"",""Digestion & Nausea"",""Diarrhea Relief""]"
"Yaheetech Boucle Accent Chair, Modern Tufted Vanity Chair, Cozy Sherpa Barrel Chair with Gold Legs, Club Chair for Living Room Bedroom Vanity Room Home Office, White",,Yaheetech,79.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Faux Leather Accent Chair, Mid Century Modern Chairs for Living Room, Upholstered Comfy Armchair Bedroom Side Arm Chair with Rubber Wood,105° Ergonomic, Comfort Cushion and Wide Sitting",,Miscoos,114.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
RECUTMS Our Adventure Book Scrapbook Pixar Up Handmade DIY Family Scrapbook Photo Album Expandable 11.6x7.5 Inches 80 Pages with Photo Album Storage Box DIY Accessories Kit Mothers Day Gifts,,RECUTMS,19.99,"[""Arts, Crafts & Sewing"",""Scrapbooking & Stamping"",""Albums & Refills"",""Albums""]"
"Disney Frozen II Kids Smart Watch - Touchscreen with Games, Camera, Step Counter, Alarm, Timer, and Printed Silicone Strap - Fits Wrists 5.5"" to 8.0""",,Accutime Watch Corp.,27.5,"[""Electronics"",""Wearable Technology"",""Smartwatches""]"
"Powell Company Big and Tall Copper Stamped Back Barstool with Arms Bar Stool, Bronze",,Powell,98,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
Gesture RC Car for Boys Girls 6-12 Year 4WD Remote Control Car 360° Rotate Off-Road Drift Hand Controlled Twist Cars with Light Music for Kids Toy Birthday Xmas Gift,,XUERENTECH,39.99,"[""Toys & Games"",""Remote & App Controlled Vehicles & Parts"",""Remote & App Controlled Vehicles"",""Cars""]"
"LEGO Sonic The Hedgehog Knuckles’ Guardian Mech Building Toy Set, Sonic Toy for Kids, Video Game Inspired Knuckles Action Figure with Master Emerald, Gaming Gift for 8 Year Old Boys and Girls, 76996",,LEGO,27.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"Northwest Donald Duck/Daisy Duck Micro Raschel Throw Blanket, 46"" x 60"", Lucky Duck",,NORTHWEST,19.22,"[""Home & Kitchen"",""Bedding"",""Kids' Bedding"",""Blankets & Throws"",""Throws""]"
"BELLEZE Accent Barrel Chairs Set of 2, Modern Tub Club Chairs Upholstered Armchairs for Living Room, Faux Leather Chairs with Gold Nail Head Trim Black Legs - Kyara (Brown)",,BELLEZE,299.95,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Imodium A-D Children's Liquid Anti-Diarrheal Medicine with Loperamide Hydrochloride for Diarrhea Symptom Treatment & Control for Kids, Mint Flavor, 4 fl. oz",,Imodium,5.98,"[""Health & Household"",""Health Care"",""Over-the-Counter Medication"",""Digestion & Nausea"",""Diarrhea Relief""]"
"Lip Smacker Marvel, keychain, lip balm for kids - Spiderman & Captain America",,Lip Smacker,12.19,"[""Beauty & Personal Care"",""Skin Care"",""Lip Care"",""Balms & Moisturizers""]"
"LEGO Star Wars Clone Trooper & Battle Droid Battle Pack Set for Kids, Buildable Toy Speeder Bike Vehicle, Tri-Droid and Defensive Post, Collectible, Gift for Boys and Girls Aged 7 and Up, 75372",,LEGO,23.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"Velvet Bar Stools Set of 4, Swivel Counter Height Bar Stool with Woven Back, Gold Kitchen Bar Stools for Kitchen Island, Cafe, Pub, Bar Counter (Grey)",,Tsuysi,309.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"Disney•Pixar's Toy Story Slinky Dog Pull Toy, Walking Spring Toy for Boys and Girls, Kids Toys for Ages 18 Month by Just Play",,Just Play,24.1,"[""Toys & Games"",""Baby & Toddler Toys"",""Early Development & Activity Toys"",""Push & Pull Toys""]"
"Oceanblue Professional Omega-3 2100 – 180 ct – Triple Strength Burpless Fish Oil Supplement with High-Potency EPA, DHA, DPA – Wild-Caught – Orange Flavor (90 Servings)",,Oceanblue,44.05,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Essential Fatty Acids"",""Omega Oils"",""Omega-3""]"
"Alpine Corporation 18"" Round Outdoor Birdbath Bowl Topper with Painted Red Cardinal and Floral Design",,Alpine Corporation,38,"[""Patio, Lawn & Garden"",""Outdoor Décor"",""Backyard Birding & Wildlife"",""Birds"",""Birdbaths & Supports"",""Birdbaths""]"
Threeking 1:18 Dinosaur RC Car Remote Control Cars Trucks Toy 4WD Off-Road Car Toys with Lights Spray Suitable for All Terrain Gifts Presents for Boys/Girls Ages 6+ Blue,,Threeking,26.99,"[""Toys & Games"",""Remote & App Controlled Vehicles & Parts"",""Remote & App Controlled Vehicles"",""Cars""]"
"HomePop Modern Accent Chair, Home Décor, Accent Chairs for Living Room & Bedroom, Fabric Reading Living Room Side Chair, Single Sofa with Lounge Seat and Metal Legs - Sustainable Gray Woven",,HomePop,238.76,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Lenox 890938 Frozen 2 Elsa Ornament, Christmas",,LENOX,26.56,"[""Home & Kitchen"",""Home Décor Products"",""Home Décor Accents"",""Hanging Ornaments""]"
"SIMPLIHOME Simeon 30 inch Bar Stool, Cocoa Brown and Black Metal and Elm Wood, Round, Backless, for the Kitchen and Dining Room, Industrial",,SIMPLIHOME,52.69,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO City Fire Command Truck Building Set - Fire Truck Toy with Land & Air Drones for Boys & Girls, Ages 7+ - Kids Pretend Play Toy with 3 Minifigures - Gift Ideas for Birthdays - 60374",,LEGO,51.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"BELLEZE Accent Chairs for Living Room, Mid Century Modern Armchair Velvet Upholstered Comfy Side Chair Button Tufted Back Lounge Reading Chair for Bedroom - Valencia (Navy Blue)",,BELLEZE,162.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"YLL Mini Karaoke Machine for Kids Adults, Portable Bluetooth Speaker with 2 Wireless Microphones, Birthday Gifts Toys for Girls Ages 4, 5, 6,7, 8,9,10,11,12+ Years Old Toddler (Lightpink)",,YLL,25.99,"[""Toys & Games"",""Kids' Electronics"",""Karaoke Machines""]"
"Doctor Butler's Advanced Hemorrhoid & Fissure Ointment – Lidocaine Hemorrhoid Treatment and Fissure Treatment Extra Strength Formula, Heals and Provides Fast Pain and Itch Relief* (1.5 oz.)",,Doctor Butler's,34.95,"[""Health & Household"",""Health Care"",""Over-the-Counter Medication"",""Pain Relievers"",""Hemorrhoid Care""]"
Desert Cactus Chi Omega Sticker Decal Laptop Water Bottle Car Sheet (Cute Sheet),,Desert Cactus,9.99,"[""Electronics"",""Computers & Accessories"",""Laptop Accessories"",""Skins & Decals"",""Decals""]"
"Star Wars: The Deckbuilding Game - Intense Galactic Battle Card Game, Strategy Game for Kids and Adults, Ages 12+, 2 Players, 30 Minute Playtime, Made by Fantasy Flight Games",,Asmodee,22.52,"[""Toys & Games"",""Games & Accessories"",""Card Games"",""Dedicated Deck Card Games""]"
Jay Franco Disney Mickey Mouse Cute Faces 4 Piece Twin Bed Set - Includes Comforter & Sheet Set - Super Soft Fade Resistant Polyester - (Official Disney Product),,Jay Franco,52.98,"[""Home & Kitchen"",""Bedding"",""Kids' Bedding"",""Comforters & Sets"",""Comforter Sets""]"
"Yaheetech Fabric Accent Chair, Mid-Century Modern Armchair with Solid Wood Legs, Reading Leisure Chair with High Back for Living Room Bedroom Waiting Room,Ivory",,Yaheetech,77.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Disney Junior Mickey Mouse Funhouse Adventures Backpack, 5 Piece Pretend Play Set with Lights and Sounds Accessories, Kids Toys for Ages 3 Up by Just Play",,Just Play,12.01,"[""Toys & Games"",""Dress Up & Pretend Play"",""Play Tools""]"
"Pepto Bismol Pepto-Bismol Chewable Tablets, 30 ct,",,Pepto Bismol,5.28,"[""Health & Household"",""Health Care"",""Over-the-Counter Medication"",""Digestion & Nausea"",""Diarrhea Relief""]"
"Lip Smacker Marvel, 4 piece lanyard set, lip balm for kids - Iron Man, Captain America, Spider Man, Hulk",,Lip Smacker,6,"[""Beauty & Personal Care"",""Skin Care"",""Lip Care"",""Balms & Moisturizers""]"
"PrimeZone Swivel Bar Stools Set of 4, 30 Inch Bar Height Barstools, Black Faux Leather Bar Stool with High Backrest & Solid Wood Legs & Wrap-Around Footrest, Counter Stools for Kitchen Island, Pub",,PrimeZone,384.74,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"Townley Girl Disney Frozen Elsa and Anna 18 Piece Water-Based Nail Polish Set, Quick Dry and Peels-Off, Nail Paint Set for Girls, Perfect for Parties, Sleepovers and Makeovers, Ages 3",,Townley Girl,12.99,"[""Toys & Games"",""Dress Up & Pretend Play"",""Dress-Up Accessories""]"
"Swivel Counter Height Bar Stools Set of 3, Upholstered Faux Leather Barstools with Rattan Back, 26"" Seat Height Bar Chairs for Kitchen Island, Bentwood Wood Frame, Cream White",,Bekrvio,339.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO Lotus Flower - Building Toy for Kids, Girls & Boys, Ages 8+ - Artificial Lotus for Home Decor & Display - Gift for Valentines Day for Her & Him - 40647",,LEGO,12.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"Simple Modern Disney Bento Lunch Box for Kids | BPA Free, Leakproof, Dishwasher Safe | Lunch Container for Girls, Toddlers | Porter Collection | 5 Compartments | Frozen Elsa's Snowflake",,Simple Modern,21.99,"[""Home & Kitchen"",""Home Décor Products"",""Kids' Room Décor"",""Backpacks & Lunch Boxes"",""Lunch Boxes""]"
"COLAMY Sherpa Accent Chair with Storage Ottoman Set, Upholstered Barrel Arm Chair with Footrest, Modern Living Room Chair with Back Pillow, Cream",,COLAMY,239.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Maven Lane Adrien 26 Inch Counter Height Upholstered Backless Saddle Barstool in Reclaimed Oak Finish with Ash Grey Fabric Cushion Seat, Set of 4",,Maven Lane,399.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"HOOBRO Bar Stools, Swivel Bar Stools Set of 2, 24.9"" Round Bar Chairs, Backless Modern Breakfast Chairs, with Adjustable Feet, for Kitchen Islands, Bar, Cafe, Rustic Brown and Black BF24BY01",,HOOBRO,59.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"HOMCOM Mid-Century Modern Accent Chair, High Wingback Chair, Button-Tufted Upholstered Fabric Armchair with Retro Wood Legs for Living Room, Bedroom, Blue",,HOMCOM,175.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Nature Made Fish Oil 1000 mg Softgels, Fish Oil Supplements, Omega 3 Fish Oil for Healthy Heart Support, Omega 3 Supplement with 250 Softgels, 125 Day Supply",,Nature Made,14.89,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Essential Fatty Acids"",""Fish Oil""]"
"VASAGLE EKHO Collection - Swivel Bar Stools Set of 2, Bar Height Backless Bar Stools, Synthetic Leather with Stitching, Mid-Century Modern, 30-Inch Tall Kitchen Barstools for Home Bar, Caramel Brown",,VASAGLE,119.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO Star Wars: A New Hope Boarding The Tantive IV Fantasy Toy, Collectible Star Wars Toy with Exclusive 25th Anniversary Minifigure Clone Trooper Fives, Gift Idea for Kids Ages 8 and Up, 75387",,LEGO,43.95,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"LEGO Speed Champions BMW M4 GT3 & BMW M Hybrid V8 Race Cars, BMW Toy for Kids with 2 Buildable Models and 2 Driver Minifigures, Car Toy Birthday Gift Idea for Boys and Girls Ages 9 and Up, 76922",,LEGO,35.95,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
